번호,상호,도로명주소,지번주소
8498,천하명당 복권당,경남 창녕군 연지길 18,경남 창녕군 영산면 서리 136-6
8499,로또대박디자인스토리,서울 금천구 금하로 645,서울 금천구 시흥동 879-97
8500,산양복권판매점,강원 화천군 영서로 7716,강원 화천군 상서면 산양리 505-63
8501,CU옥천이안점,충북 옥천군 장야4길 46,충북 옥천군 옥천읍 장야리 308-78
8502,희망복권,인천 서구 가정로151번길 11,인천 서구 가좌동 118번지
8503,행운복권,서울 마포구 월드컵로25길 53,서울 마포구 망원동 423-3
8504,백억로또,경북 문경시 상신로 12,경북 문경시 점촌동 240-4
8505,횡성터미널로또,강원 횡성군 앞들서로19번길 10,강원 횡성군 횡성읍 읍하리 572-6
8506,다산갤러리우지로또,경기 남양주시 다산지금로163번길 6,경기 남양주시 다산동 6245
8507,옥천복권판매점,전남 해남군 옥천로 5,전남 해남군 옥천면 영춘리 530-4
8508,별빛이 내린다,대구 달서구 당산로 107 ,대구 달서구 감삼동 207-14
8509,모든홍삼,서울 관악구 은천로 28,서울 관악구 봉천동 951-25
8510,만수르 복권방,대전 서구 원도안로224번안길  27,대전 서구 도안동 1115
8511,예가유통,울산 북구 화동로 6 ,울산 북구 화봉동 1461-1
8512,이마트24녹동점1등복권방,전남 고흥군 녹동남촌1길 13,전남 고흥군 도양읍 봉암리 2699-255
8513,금빛복권,울산 울주군 봉화로 16,울산 울주군 삼남읍 교동리 1595-11
8514,행운복권방,경기 김포시 양촌읍 김포대로 1764,경기 김포시 양촌면 누산리 627-1번지
8515,루카스,울산 남구 굴화3길 3,울산 남구 무거동 272-1
8516,금강,강원 양양군 강현면 동해대로 3557,강원 양양군 강현면 물치리 66-29번지
8517,대박로또,서울 종로구 창신8길 3,서울 종로구 창신동 596-12
8518,진양호,경남 진주시 남강로 58 ,경남 진주시 평거동 660-28
8519,아야진 복권,강원 고성군 아야진해변길 59-1,강원 고성군 토성면 아야진리 55-3
8520,성진광고,부산 동래구 명륜로112번길 68,부산 동래구 수안동 421-30
8521,다인로또,경남 함양군 상림1길 8,경남 함양군 함양읍 운림리 323-6
8522,한양화방,서울 광진구 능동로 170,서울 광진구 화양동 111-88
8523,로또,대구 동구 아양로 232,대구 동구 효목동 69-2번지
8524,바다복권방,서울 동대문구 제기로 2,서울 동대문구 제기동 137-544
8525,단양로또,충북 단양군 삼봉로 250-1,충북 단양군 단양읍 도전리 420
8526,일주일의행복,경남 창원시 마산회원구 석전남9길 59,경남 창원시 마산회원구 석전동 266-30
8527,스마일로또,울산 남구 번영로245번길 14,울산 남구 신정동 66-18
8528,동남로또복권방,전남 여수시 중앙로 69 ,전남 여수시 중앙동 741
8529,황금지(구이화건설),울산 중구 다운로 29 ,울산 중구 다운동 550-3
8530,다복동행복권,서울 관악구 봉천로 335 ,서울 관악구 봉천동 950-25
8531,일조복권,서울 송파구 마천로51가길 2,서울 송파구 마천동 190-42
8532,대박명당,광주 동구 중앙로 353,광주 동구 계림동 548-12
8533,여러분로또,강원 원주시 원문로 73,강원 원주시 학성동 1023-13
8534,수 복권,경기 고양시 덕양구 마상로134번길 99,경기 고양시 덕양구 주교동 610-8
8535,한결공인중개사무소,서울 광진구 면목로 85,서울 광진구 중곡동 256-6
8536,럭키로또,충남 홍성군 광천로 275,충남 홍성군 광천읍 광천리 391-16
8537,금룡복권,부산 동래구 충렬대로237번길 67 ,부산 동래구 수안동 499
8538,토큰박스,대구 동구 동부로 159-1 토큰박스7,대구 동구 신천동 1506-2
8539,초월역복권판매점,경기 광주시 경충대로 1043,경기 광주시 초월읍 쌍동리 198-4
8540,행운복권,대구 달서구 파도고개로 79,대구 달서구 두류동 1337-30
8541,로또로복권,전북 전주시 완산구 모악로 4729,전북 전주시 완산구 평화동2가 850-3
8542,로또,서울 강남구 일원로 28,서울 강남구 일원동 615-1
8543,황금복권,경기 안양시 만안구 안양로405번길 37,경기 안양시 만안구 안양동 823-25
8544,두근두근 로또명당,경기 수원시 권선구 금곡로197번길 65,경기 수원시 권선구 금곡동 1106-6
8545,킹로또,제주 제주시 아란4길 85-5 다랑쉬빌,제주 제주시 아라일동 6066-2
8546,오창드림복권,충북 청주시 청원구 안덕벌로 39번길 5,충북 청주시 청원구 내덕동 164-25
8547,나의동행복권판매점,광주 북구 우치로 231,광주 북구 오치동 975-19
8548,몽키버블티,경기 군포시 고산로250번길 27,경기 군포시 당동 904-1
8549,로또돼지,서울 동작구 동작대로9길 26,서울 동작구 사당동 1020-25
8550,황금로또,부산 해운대구 양운로 104,부산 해운대구 좌동 985
8551,다옴복,서울 도봉구 시루봉로 223,서울 도봉구 방학동 602-16
8552,행복나눔,전남 담양군 무정로 42 ,전남 담양군 담양읍 백동리 88-6
8553,나눔로또 미니마트,경기 용인시 처인구 포곡읍 경안천로 414,경기 용인시 처인구 포곡읍 둔전리 406-19번지
8554,강원마트,경남 거제시 고현천로 22 ,경남 거제시 고현동 961-180
8555,일등 복권방,광주 서구 염화로 109,광주 서구 화정동 826-11
8556,천하1등로또방,서울 동대문구 한천로18길  32,서울 동대문구 장안동 183-2
8557,로또,서울 용산구 이태원로14길 6,서울 용산구 이태원동 56-9
8558,배산임수 로또명당,부산 금정구 장전로 2,부산 금정구 장전동 643-310
8559,양산황금나눔,경남 양산시 황산로 395 ,경남 양산시 물금읍 물금리 406-73
8560,해피복권방,경기 군포시 삼성로 5,경기 군포시 부곡동 1195
8561,로또천국,서울 종로구 사직로 130,서울 종로구 적선동 80
8562,룡룡복권,서울 광진구 자양로 55,서울 광진구 자양동 658-14
8563,보람로또,서울 강남구 도산대로 510,서울 강남구 청담동 49-5
8564,로또복권,경기 평택시 중앙로 41-1 ,경기 평택시 비전동 633-15
8565,동매복권,부산 사하구 다대로144번길  1,부산 사하구 신평동 82-171
8566,옥포복권,경남 거제시 옥포중앙로 83 ,경남 거제시 옥포동 507-9
8567,떡보의하루 구미점,경북 구미시 구미대로24길 7-1,경북 구미시 신평동 310-3
8568,클로버로또판매점,서울 노원구 동일로 1538,서울 노원구 상계동 649
8569,동신복권판매소,서울 양천구 남부순환로66길 16,서울 양천구 신월동 927-7
8570,도깨비 복권방,전남 나주시 북망문길 26,전남 나주시 성북동 32-8
8571,복권방,경북 경산시 백자로 117 ,경북 경산시 사동 584-4
8572,진도꽃집,전남 진도군 쌍정2길 31-2,전남 진도군 진도읍 쌍정리 27-3
8573,느낌 복권판매점,경기 안산시 상록구 용신로 328,경기 안산시 상록구 사동 1247-1
8574,일광 복권,경기 수원시 권선구 세지로 3,경기 수원시 권선구 세류동 987-33
8575,목이참치,대구 수성구 상록로 6,대구 수성구 범어동 41-10
8576,쨍하고 해뜰날,광주 북구 동문대로 24-1,광주 북구 풍향동 565-12
8577,고기극찬-미추홀점,인천 미추홀구 미추홀대로669번길 6,인천 미추홀구 주안동 468-12
8578,돈방석,인천 남동구 남동대로765번길 26,인천 남동구 구월동 1143-34
8579,복선,인천 미추홀구 독배로 434,인천 미추홀구 숭의동 293-8
8580,드림복권방,경기 의정부시 청사로5번길 26,경기 의정부시 신곡동 760-5
8581,복권방,부산 사하구 감천로 107,부산 사하구 감천동 849-7
8582,하린,경기 부천시 성곡로 67,경기 부천시 여월동 5-17
8583,럭키,부산 북구 시랑로 137,부산 북구 구포동 1235-12
8584,로또행운복권,경북 포항시 북구 대해로 19,경북 포항시 북구 죽도동 611-20
8585,스파로또복권방,전북 익산시 평동로 691,전북 익산시 인화동2가 56-28
8586,이마트24R안산고잔빌리지점,경기 안산시 단원구 광덕3로 223,경기 안산시 단원구 고잔동 742
8587,복권판매점,부산 중구 중구로 52 국제시장1공구,부산 중구 신창동4가 51-2
8588,세븐마트,경남 진주시 가좌길 71 ,경남 진주시 가좌동 817-13
8589,황금알 복권,경기 광명시 안현로 52,경기 광명시 하안동 30-1
8590,대박로또,경북 영천시 금호로 88 태성맨션,경북 영천시 금호읍 덕성리 101-4
8591,이마트24 아산외암로드점,충남 아산시 외암로 1307,충남 아산시 장존동 406
8592,명성복권방,부산 연제구 고분로236번길 13,부산 연제구 연산동 481-3
8593,동행복권,부산 남구 용호로 219,부산 남구 용호동 542-4
8594,호박넝쿨복권방,경남 김해시 여래로20번길 50-7 ,경남 김해시 진영읍 진영리 275-72
8595,지에스(GS)25 달동빌리지,울산 남구 중앙로166번길 33,울산 남구 달동 640-12
8596,인생역전,부산 금정구 무학송로 121,부산 금정구 부곡동 24-3
8597,방글이 로또,서울 노원구 상계로12길 16,서울 노원구 상계동 177-75
8598,달항아리,경남 진주시 초북로 77,경남 진주시 초전동 1669
8599,동행복권 속리산점,충북 보은군 법주사로 235-1,충북 보은군 속리산면 사내리 283-2
8600,로또마스터,인천 계양구 하느재로20번길 12-1,인천 계양구 계산동 926-1
8601,행운드림,경남 통영시 남해안대로 1869,경남 통영시 도산면 도선리 374-6
8602,일동복권판매점,경기 포천시 화동로 1081,경기 포천시 일동면 기산리 92-1
8603,나눔로또 능포점,경남 거제시 능포로 245 ,경남 거제시 능포동 480-11
8604,백억로또방,전남 장흥군 동교로 39,전남 장흥군 장흥읍 건산리 684-9
8605,어느멋진날,경남 양산시 덕계10길 11,경남 양산시 덕계동 724-15
8606,행운로또,부산 사상구 새벽시장로 56-1,부산 사상구 감전동 144-8
8607,로또판매점(원이네),인천 동구 동산로 94,인천 동구 송림동 60-47
8608,복희복권점,경남 거제시 옥포로 280,경남 거제시 옥포동 1287
8609,럭키쑨 로또판매점,광주 광산구 장덕로40번길 13-5,광주 광산구 장덕동 1388
8610,로또복권,부산 사상구 새벽로168번길 29,부산 사상구 감전동 121-75
8611,복권판매점 라베니체점,경기 김포시 김포한강2로 42,경기 김포시 장기동 2001-1
8612,로또장,경남 진주시 창렬로 109,경남 진주시 상봉동 806-38번지
8613,대박로또복권,서울 동대문구 이문로 45,서울 동대문구 이문동 341-18
8614,루이방,경기 과천시 중앙로 135-1,경기 과천시 중앙동 40-1
8615,스카이 안경마트,경기 성남시 중원구 둔촌대로 274,경기 성남시 중원구 하대원동 143-1
8616,오늘의 한방,경기 안산시 상록구 선암로 41,경기 안산시 상록구 본오동 926-8
8617,로또복권,경북 경산시 중방로 28 ,경북 경산시 중방동 830-23
8618,홍성로또명당,충남 홍성군 의사로 53,충남 홍성군 홍성읍 대교리 579
8619,동방복권,경남 김해시 장등1로31번길 4-28,경남 김해시 진영읍 진영리 1733-2
8620,엔젤컴,경기 김포시 김포한강4로 487,경기 김포시 구래동 6886-6
8621,새만,서울 강동구 상암로47길 80-21,서울 강동구 명일동 325-22
8622,청대노란집복권판매점,강원 속초시 청대로 250-1,강원 속초시 조양동 577-1
8623,또네일,서울 양천구 월정로27길 10,서울 양천구 신월동 113-22
8624,로또판매점,인천 동구 수문통로 15-1,인천 동구 송현동 68-12
8625,남산명당,서울 중구 퇴계로18길 6,서울 중구 남산동1가 4-1
8626,대박복권 성점점,충남 천안시 서북구 성정로 89,충남 천안시 서북구 성정동 729-7
8627,오늘도 로또,부산 금정구 범어천로 20-2,부산 금정구 남산동 85-12
8628,대박복권,충남 논산시 계백로 976 ,충남 논산시 취암동 595-4
8629,행운플러스,전북 전주시 덕진구 송천로 1,전북 전주시 덕진구 송천동1가 292-7
8630,까미유헤어,경기 동두천시 동두천로 9 송현빌딩,경기 동두천시 송내동 695-4
8631,가가자이 로또방,경기 용인시 수지구 성복2로 174 성동마을수지자이1차,경기 용인시 수지구 성복동 752
8632,1등복권판매점,경기 평택시 평택1로 109,경기 평택시 통복동 539
8633,핵밥 의정부범골역점,경기 의정부시 호동로 67,경기 의정부시 호원동 326-6
8634,쌍둥이네복권방,서울 중구 청파로 451-1,서울 중구 중림동 21-10
8635,도깨비 방망이 ,경기 용인시 처인구 금학로 247 ,경기 용인시 처인구 역북동 414-25
8636,창원열쇠공사,경남 창원시 의창구 용지로 329,경남 창원시 의창구 사림동 8-1
8637,명당 동행복권,인천 미추홀구 소성로185번길 2,인천 미추홀구 학익동 244-60
8638,지에스GS오천두배점,경북 포항시 남구 원동로 98,경북 포항시 남구 오천읍 원리 1187
8639,동그라미,경기 수원시 장안구 연무로42번길 53,경기 수원시 장안구 연무동 212-16
8640,빅세일복권방,부산 부산진구 서면문화로  6,부산 부산진구 부전동 259-5
8641,채채로터리,서울 강서구 금낭화로 136,서울 강서구 방화동 830-1
8642,세븐일레븐 가야한신점,부산 부산진구 가야대로589번길 3,부산 부산진구 가야동 82-17
8643,황금당,경기 부천시 오정구 소사로 759,경기 부천시 오정구 원종동 227-1
8644,로또킹,서울 영등포구 영중로 2,서울 영등포구 영등포동3가 10-13
8645,돈벼락복권판매점(거제점),경남 거제시 거제남서로 3446,경남 거제시 거제면 서정리 741
